STN_ID,Y,M,D,T,WD1,WS1,WS1-GST,WD2,WS2,WS2-GST,PA,TA,HM,TW,WH-MAX,WH-SIG,WH-AVE,WP,WO
22106,2015,1,1,0,,,,,,,,,,,,,,,
22106,2015,1,1,1,,,,,,,,,,,,,,,
22106,2015,1,1,2,,,,,,,,,,,,,,,
22106,2015,1,1,3,,,,,,,,,,,,,,,
22106,2015,1,1,4,,,,,,,,,,,,,,,
22106,2015,1,1,5,,,,,,,,,,,,,,,
22106,2015,1,1,6,,,,,,,,,,,,,,,
22106,2015,1,1,7,,,,,,,,,,,,,,,
22106,2015,1,1,8,,,,,,,,,,,,,,,
22106,2015,1,1,9,,,,,,,,,,,,,,,
22106,2015,1,1,10,,,,,,,,,,,,,,,
22106,2015,1,1,11,,,,,,,,,,,,,,,
22106,2015,1,1,12,,,,,,,,,,,,,,,
22106,2015,1,1,13,,,,,,,,,,,,,,,
22106,2015,1,1,14,,,,,,,,,,,,,,,
22106,2015,1,1,15,,,,,,,,,,,,,,,
22106,2015,1,1,16,,,,,,,,,,,,,,,
22106,2015,1,1,17,,,,,,,,,,,,,,,
22106,2015,1,1,18,,,,,,,,,,,,,,,
22106,2015,1,1,19,,,,,,,,,,,,,,,
22106,2015,1,1,20,,,,,,,,,,,,,,,
22106,2015,1,1,21,,,,,,,,,,,,,,,
22106,2015,1,1,22,,,,,,,,,,,,,,,
22106,2015,1,1,23,,,,,,,,,,,,,,,
22106,2015,1,2,0,,,,,,,,,,,,,,,
22106,2015,1,2,1,,,,,,,,,,,,,,,
22106,2015,1,2,2,,,,,,,,,,,,,,,
22106,2015,1,2,3,,,,,,,,,,,,,,,
22106,2015,1,2,4,,,,,,,,,,,,,,,
22106,2015,1,2,5,,,,,,,,,,,,,,,
22106,2015,1,2,6,,,,,,,,,,,,,,,
22106,2015,1,2,7,,,,,,,,,,,,,,,
22106,2015,1,2,8,,,,,,,,,,,,,,,
22106,2015,1,2,9,,,,,,,,,,,,,,,
22106,2015,1,2,10,,,,,,,,,,,,,,,
22106,2015,1,2,11,,,,,,,,,,,,,,,
22106,2015,1,2,12,,,,,,,,,,,,,,,
22106,2015,1,2,13,,,,,,,,,,,,,,,
22106,2015,1,2,14,,,,,,,,,,,,,,,
22106,2015,1,2,15,,,,,,,,,,,,,,,
22106,2015,1,2,16,,,,,,,,,,,,,,,
22106,2015,1,2,17,,,,,,,,,,,,,,,
22106,2015,1,2,18,,,,,,,,,,,,,,,
22106,2015,1,2,19,,,,,,,,,,,,,,,
22106,2015,1,2,20,,,,,,,,,,,,,,,
22106,2015,1,2,21,,,,,,,,,,,,,,,
22106,2015,1,2,22,,,,,,,,,,,,,,,
22106,2015,1,2,23,,,,,,,,,,,,,,,
22106,2015,1,3,0,,,,,,,,,,,,,,,
22106,2015,1,3,1,,,,,,,,,,,,,,,
22106,2015,1,3,2,,,,,,,,,,,,,,,
22106,2015,1,3,3,,,,,,,,,,,,,,,
22106,2015,1,3,4,,,,,,,,,,,,,,,
22106,2015,1,3,5,,,,,,,,,,,,,,,
22106,2015,1,3,6,,,,,,,,,,,,,,,
22106,2015,1,3,7,,,,,,,,,,,,,,,
22106,2015,1,3,8,,,,,,,,,,,,,,,
22106,2015,1,3,9,,,,,,,,,,,,,,,
22106,2015,1,3,10,,,,,,,,,,,,,,,
22106,2015,1,3,11,,,,,,,,,,,,,,,
22106,2015,1,3,12,,,,,,,,,,,,,,,
22106,2015,1,3,13,,,,,,,,,,,,,,,
22106,2015,1,3,14,,,,,,,,,,,,,,,
22106,2015,1,3,15,,,,,,,,,,,,,,,
22106,2015,1,3,16,,,,,,,,,,,,,,,
22106,2015,1,3,17,,,,,,,,,,,,,,,
22106,2015,1,3,18,,,,,,,,,,,,,,,
22106,2015,1,3,19,,,,,,,,,,,,,,,
22106,2015,1,3,20,,,,,,,,,,,,,,,
22106,2015,1,3,21,,,,,,,,,,,,,,,
22106,2015,1,3,22,,,,,,,,,,,,,,,
22106,2015,1,3,23,,,,,,,,,,,,,,,
22106,2015,1,4,0,,,,,,,,,,,,,,,
22106,2015,1,4,1,,,,,,,,,,,,,,,
22106,2015,1,4,2,,,,,,,,,,,,,,,
22106,2015,1,4,3,,,,,,,,,,,,,,,
22106,2015,1,4,4,,,,,,,,,,,,,,,
22106,2015,1,4,5,,,,,,,,,,,,,,,
22106,2015,1,4,6,,,,,,,,,,,,,,,
22106,2015,1,4,7,,,,,,,,,,,,,,,
22106,2015,1,4,8,,,,,,,,,,,,,,,
22106,2015,1,4,9,,,,,,,,,,,,,,,
22106,2015,1,4,10,,,,,,,,,,,,,,,
22106,2015,1,4,11,,,,,,,,,,,,,,,
22106,2015,1,4,12,,,,,,,,,,,,,,,
22106,2015,1,4,13,,,,,,,,,,,,,,,
22106,2015,1,4,14,,,,,,,,,,,,,,,
22106,2015,1,4,15,,,,,,,,,,,,,,,
22106,2015,1,4,16,,,,,,,,,,,,,,,
22106,2015,1,4,17,,,,,,,,,,,,,,,
22106,2015,1,4,18,,,,,,,,,,,,,,,
22106,2015,1,4,19,,,,,,,,,,,,,,,
22106,2015,1,4,20,,,,,,,,,,,,,,,
22106,2015,1,4,21,,,,,,,,,,,,,,,
22106,2015,1,4,22,,,,,,,,,,,,,,,
22106,2015,1,4,23,,,,,,,,,,,,,,,
22106,2015,1,5,0,,,,,,,,,,,,,,,
22106,2015,1,5,1,,,,,,,,,,,,,,,
22106,2015,1,5,2,,,,,,,,,,,,,,,
22106,2015,1,5,3,,,,,,,,,,,,,,,
22106,2015,1,5,4,,,,,,,,,,,,,,,
22106,2015,1,5,5,,,,,,,,,,,,,,,
22106,2015,1,5,6,,,,,,,,,,,,,,,
22106,2015,1,5,7,,,,,,,,,,,,,,,
22106,2015,1,5,8,,,,,,,,,,,,,,,
22106,2015,1,5,9,,,,,,,,,,,,,,,
22106,2015,1,5,10,,,,,,,,,,,,,,,
22106,2015,1,5,11,,,,,,,,,,,,,,,
22106,2015,1,5,12,222,3.7,4.2,,,,1019.9,9.4,66,12.8,0.8,0.5,0.3,4.9,193
22106,2015,1,5,13,204,6.7,7.3,,,,1018.4,9.6,65,12.8,0.8,0.5,0.3,4.9,355
22106,2015,1,5,14,203,5.9,6.9,,,,1017.5,10,59,12.9,0.8,0.5,0.3,4.9,358
22106,2015,1,5,15,198,7.1,8.8,,,,1016.5,10.3,60,12.9,0.8,0.6,0.4,2.1,177
22106,2015,1,5,16,200,7.3,8.2,,,,1016,10.9,62,12.9,1,0.6,0.4,2.4,179
22106,2015,1,5,17,192,6.8,9.9,,,,1015.2,11.4,61,12.9,1.2,0.6,0.4,2.7,173
22106,2015,1,5,18,208,10.8,11,,,,1015,11.9,66,12.9,1.3,0.8,0.6,3.2,187
22106,2015,1,5,19,218,9.7,11,,,,1014.8,12.2,68,12.9,1.4,0.9,0.6,3.4,174
22106,2015,1,5,20,228,9.5,11.5,,,,1013.4,12.2,63,12.9,1.5,0.9,0.6,3.4,157
22106,2015,1,5,21,239,5.9,8,,,,1013.1,12,63,13.4,1.1,0.8,0.5,4,135
22106,2015,1,5,22,220,6.9,7.6,,,,1011.9,11.9,67,13.7,1,0.6,0.4,3.6,146
22106,2015,1,5,23,241,6.9,7.4,,,,1011.1,12,67,13.8,1.3,0.7,0.5,4.6,122
22106,2015,1,6,0,237,5.4,5.6,,,,1010.1,11.8,68,13.9,1.1,0.7,0.5,4,143
22106,2015,1,6,1,256,5.4,6.4,,,,1008.9,11.8,67,13.9,0.9,0.6,0.4,4,135
22106,2015,1,6,2,243,4.1,5.8,,,,1007.6,11.2,79,13.3,1,0.6,0.4,4.3,135
22106,2015,1,6,3,284,4.1,4.7,,,,1006.1,10.8,86,13.5,1.2,0.7,0.5,4.6,140
22106,2015,1,6,4,315,6.7,6.9,,,,1004.8,9.4,87,13.9,1.1,0.8,0.5,4.9,106
22106,2015,1,6,5,305,9.3,10.7,,,,1004.3,10.4,81,13.9,1.4,0.8,0.6,4.9,100
22106,2015,1,6,6,313,11.9,13,,,,1003.7,10.3,77,13.6,1.9,1.2,0.8,5.3,86
22106,2015,1,6,7,301,11,11.2,,,,1004.5,9.6,75,13.4,2.3,1.4,1,4.6,231
22106,2015,1,6,8,307,13.4,15.5,,,,1005.2,8.7,73,13.2,1.9,1.5,1,7.1,117
22106,2015,1,6,9,295,12.2,15.3,,,,1005.2,8.5,72,13.1,2.3,1.5,1.1,7.1,114
22106,2015,1,6,10,307,11.8,15.2,,,,1007.4,7.9,68,13.1,2.1,1.2,0.9,4,260
22106,2015,1,6,11,308,14.5,15,,,,1008,7.7,64,13.2,2.4,1.3,0.9,4.6,255
22106,2015,1,6,12,307,15.3,15.7,,,,1008.1,7.5,58,13.2,2.4,1.4,1,4.3,252
22106,2015,1,6,13,304,12.3,12.9,,,,1007.8,7.5,53,13.2,2.2,1.4,1,4.6,272
22106,2015,1,6,14,295,8.4,11.5,,,,1008.3,7.7,50,13.2,2.4,1.5,1.1,4.6,253
22106,2015,1,6,15,303,8.6,11.6,,,,1008.7,8,45,13.3,2.6,1.6,1.1,7.1,338
22106,2015,1,6,16,7,7.7,8.9,,,,1009.8,7.5,56,13.2,2.6,1.8,1.3,7.1,338
22106,2015,1,6,17,18,8.3,10,,,,,7.2,59,13.1,3.7,2.2,1.6,8,347
22106,2015,1,6,18,2,6.4,8,,,,1012.2,6.5,59,13,3.5,2.2,1.6,8,349
22106,2015,1,6,19,301,9.4,11,,,,1012,6.4,47,13,3.2,2.1,1.5,9.1,339
22106,2015,1,6,20,304,9.5,11.5,,,,1012.3,5.5,48,12.9,2.9,1.9,1.4,8,342
22106,2015,1,6,21,296,11.5,12.8,,,,1012.6,4.4,49,12.8,2.7,1.7,1.2,5.8,343
22106,2015,1,6,22,308,12.2,12.5,,,,1012.7,4.1,51,12.7,2.9,1.8,1.3,7.1,354
22106,2015,1,6,23,310,10.4,12.9,,,,1012.8,3.9,52,12.7,3.1,2.2,1.6,8,1
22106,2015,1,7,0,313,10.3,11.7,,,,1013.2,3.2,50,12.7,4.8,3,2.2,9.1,360
22106,2015,1,7,1,312,12.5,13,,,,1012.9,3,54,12.6,7.1,3.7,2.6,9.1,346
22106,2015,1,7,2,310,11,13.7,,,,1013.7,2.3,58,13.1,4.4,3.1,2.2,8,342
22106,2015,1,7,3,308,13.2,13.6,,,,1014.4,1.8,57,13.3,4,2.6,1.8,8,336
22106,2015,1,7,4,315,12.6,14.1,,,,1014.3,2.1,58,13.2,4.4,2.7,1.9,8,337
22106,2015,1,7,5,303,11.3,11.7,,,,1014.3,1.2,60,13.1,3.8,2.4,1.7,9.1,343
22106,2015,1,7,6,305,11.9,12.3,,,,1014.2,1.4,59,12.7,4.2,2.3,1.6,9.1,351
22106,2015,1,7,7,290,10.4,11.2,,,,1015.3,0.6,58,12.7,4.1,2.9,2,9.1,348
22106,2015,1,7,8,299,10.9,11.2,,,,1016,-0.2,62,12.6,4.2,2.4,1.7,9.1,1
22106,2015,1,7,9,304,11.3,13.6,,,,1016,-0.6,62,12.8,4.9,2.4,1.7,9.1,357
22106,2015,1,7,10,322,9.2,10,,,,1017,0.9,65,12.8,3.6,2.4,1.7,9.1,345
22106,2015,1,7,11,323,8.2,10.3,,,,1017.7,1.1,57,12.9,3.5,2.4,1.7,9.1,1
22106,2015,1,7,12,330,8.1,8.7,,,,1017.8,1.6,59,12.9,3.4,2.3,1.6,8,357
22106,2015,1,7,13,331,6.5,7.7,,,,1017.3,2.1,61,12.9,3.8,2.2,1.5,8,1
22106,2015,1,7,14,327,7.7,8.8,,,,1016.8,2,58,12.9,3.8,2.4,1.7,8,357
22106,2015,1,7,15,333,6.3,8.3,,,,1017.1,2.7,53,12.9,3.5,2.2,1.6,8,1
22106,2015,1,7,16,338,6.7,7.2,,,,1017.6,2.9,47,12.8,3.8,2.4,1.7,8,5
22106,2015,1,7,17,323,5,7,,,,1018.5,3.1,47,12.8,3.5,2.1,1.5,9.1,358
22106,2015,1,7,18,333,4.9,5.9,,,,1019.3,3.5,47,12.8,3.4,2,1.4,8,4
22106,2015,1,7,19,351,3.6,5,,,,1020,3.5,49,12.7,3.2,2.1,1.5,8,2
22106,2015,1,7,20,307,6.1,7.5,,,,1019.9,3.1,52,12.7,3.2,2.3,1.6,8,7
22106,2015,1,7,21,322,5.7,10.4,,,,1020.4,2.9,49,12.8,3.3,2.1,1.5,8,356
22106,2015,1,7,22,331,3.1,5.5,,,,1020.9,3.2,48,12.8,3.7,1.9,1.3,9.1,7
22106,2015,1,7,23,312,6.4,8.5,,,,1020.6,3.1,55,12.7,3.4,2.2,1.6,7.1,353
22106,2015,1,8,0,319,7.1,9.2,,,,1020.7,2.8,51,12.8,3.9,2.3,1.6,9.1,354
22106,2015,1,8,1,303,5.6,8.3,,,,1020.7,3,57,12.8,3.9,2.7,1.9,9.1,351
22106,2015,1,8,2,310,7.2,8.6,,,,1020.7,3.1,58,12.8,3.7,2.2,1.6,9.1,347
22106,2015,1,8,3,313,7.4,9.7,,,,1021.2,3.5,59,12.8,3.5,2.5,1.8,9.1,357
22106,2015,1,8,4,309,6.4,8.5,,,,1021.1,2.6,58,12.8,4,2.5,1.7,8,357
22106,2015,1,8,5,305,7.1,9.7,,,,1021.2,2.8,61,12.8,3.7,2.4,1.7,9.1,352
22106,2015,1,8,6,302,8.4,10.3,,,,1021.1,2.3,64,12.8,3.5,2.3,1.6,8,354
22106,2015,1,8,7,306,9.2,9.8,,,,1021.5,1.6,58,12.8,3.9,2.3,1.7,9.1,350
22106,2015,1,8,8,305,9.5,10.3,,,,1021.8,1.8,57,12.8,4.2,2.4,1.7,8,350
22106,2015,1,8,9,292,8.9,10.8,,,,1022.5,1.4,61,12.8,3.6,2.3,1.7,9.1,356
22106,2015,1,8,10,294,10.7,11.2,,,,1023.2,1.6,61,12.8,3.6,2.1,1.5,8,3
22106,2015,1,8,11,290,7.5,11.9,,,,1023,1.3,51,12.8,4.1,2.6,1.8,9.1,358
22106,2015,1,8,12,296,8.3,10.8,,,,1022.1,0.9,51,12.8,3.9,2.3,1.7,8,360
22106,2015,1,8,13,289,10.4,10.7,,,,1021.1,1.3,47,12.8,3.3,2.3,1.6,9.1,356
22106,2015,1,8,14,294,6.6,7.8,,,,1020.4,2.2,39,12.8,3.7,2.3,1.6,9.1,2
22106,2015,1,8,15,312,4.1,7.4,,,,1020.2,3.5,34,12.8,4.1,2.5,1.8,8,4
22106,2015,1,8,16,318,7.5,8.2,,,,1020.6,4.5,41,12.8,3.4,2,1.4,8,3
22106,2015,1,8,17,316,6.2,7.4,,,,1021.1,4.7,39,12.8,4,2.4,1.7,9.1,357
22106,2015,1,8,18,315,7.4,10.2,,,,1020.8,4.8,41,12.8,3.9,2.6,1.9,9.1,354
22106,2015,1,8,19,299,8.2,9.4,,,,1021.1,5,42,12.8,3.8,2.5,1.8,9.1,355
22106,2015,1,8,20,304,9.4,10.4,,,,1021.6,5,48,12.8,4.3,2.4,1.7,9.1,1
22106,2015,1,8,21,305,10.3,11.8,,,,1021.5,4.1,42,12.8,4.8,2.6,1.9,12.8,11
22106,2015,1,8,22,306,8.4,11.5,,,,1021.1,3.9,50,12.7,5.2,2.8,2,10.7,7
22106,2015,1,8,23,301,8.9,10.5,,,,1021.1,3.7,48,12.7,5.1,3.2,2.3,10.7,4
22106,2015,1,9,0,303,8,10.7,,,,1021.3,3.2,51,12.6,4,3,2.1,12.8,7
22106,2015,1,9,1,303,11.3,11.7,,,,1021.1,3.2,49,12.7,5.6,3,2.1,12.8,9
22106,2015,1,9,2,307,9.7,11,,,,1021.2,3,51,12.7,5.1,3.1,2.2,12.8,5
22106,2015,1,9,3,310,8.5,11.6,,,,1021.4,3.3,53,12.7,4.8,3.1,2.2,9.1,357
22106,2015,1,9,4,303,9.2,9.5,,,,1021.6,3.3,56,12.6,5.2,3.1,2.2,10.7,1
22106,2015,1,9,5,307,10.3,10.6,,,,1021.4,3.3,55,12.6,5.4,3.8,2.7,9.1,351
22106,2015,1,9,6,306,14.1,14.7,,,,1021.3,2.5,53,12.6,4.7,3.1,2.2,9.1,356
22106,2015,1,9,7,300,10.1,13.4,,,,1021.9,2.2,58,12.6,4.6,2.9,2.1,10.7,356
22106,2015,1,9,8,301,13.1,13.9,,,,1021.5,2,59,12.6,4.4,2.7,1.9,10.7,7
22106,2015,1,9,9,300,9.8,12.2,,,,1022.2,2.4,58,12.6,4.9,3.4,2.4,12.8,14
22106,2015,1,9,10,307,11.2,12.5,,,,1021.8,2.4,54,12.7,4.9,2.9,2,12.8,360
22106,2015,1,9,11,301,12.7,13,,,,1022,2.4,52,12.7,3.9,2.9,2.1,10.7,9
22106,2015,1,9,12,297,8.6,14.7,,,,1020.9,3.4,46,12.7,4.4,2.9,2.1,9.1,1
22106,2015,1,9,13,292,14.5,15,,,,1020.2,3.9,47,12.6,3.8,3,2.1,10.7,5
22106,2015,1,9,14,292,8.4,12.7,,,,1020,4.4,42,12.7,4.4,2.8,2,10.7,5
22106,2015,1,9,15,297,9.3,12.6,,,,1019.6,5.1,39,12.7,4.1,2.2,1.6,9.1,357
22106,2015,1,9,16,310,6.5,8.6,,,,1020.5,5.5,38,12.8,3.6,2.3,1.6,9.1,8
22106,2015,1,9,17,299,5.7,7.4,,,,1020.6,5.8,43,12.8,3.4,2.2,1.6,12.8,357
22106,2015,1,9,18,307,11.2,11.6,,,,1020,6.1,48,12.7,3.9,2.4,1.7,10.7,356
22106,2015,1,9,19,305,8.9,11.4,,,,1020.5,5.4,49,12.7,4.4,2.5,1.8,9.1,6
22106,2015,1,9,20,298,11.3,12.7,,,,1020.2,4.7,47,12.7,4,2.5,1.8,9.1,359
22106,2015,1,9,21,302,11.6,12.2,,,,1020.5,4.6,49,12.7,4.4,2.4,1.7,9.1,7
22106,2015,1,9,22,302,12.6,13,,,,1019.9,4.3,57,12.6,4.8,2.9,2.1,10.7,4
22106,2015,1,9,23,304,9.9,11.1,,,,1019.9,3.9,48,12.6,3.3,2.3,1.6,9.1,359
22106,2015,1,10,0,307,10.6,12.2,,,,1019.6,4.1,60,12.7,3.8,2.3,1.7,8,3
22106,2015,1,10,1,305,10.5,13.8,,,,1020,3.8,54,12.7,4.3,2.5,1.8,9.1,2
22106,2015,1,10,2,298,12.7,14,,,,1019.2,3.8,58,12.7,4.1,2.7,1.9,9.1,356
22106,2015,1,10,3,303,10.9,13.4,,,,1019.9,4,56,12.7,4,2.5,1.8,10.7,352
22106,2015,1,10,4,309,8,12.7,,,,1020.3,4,62,12.7,3.9,2.4,1.7,8,1
22106,2015,1,10,5,313,9.4,12.6,,,,1020.1,3.8,52,12.7,3.7,2.5,1.7,8,354
22106,2015,1,10,6,305,8.3,12.7,,,,1020,4.1,53,12.7,3.5,2.3,1.6,9.1,0
22106,2015,1,10,7,302,11.8,12.4,,,,1019.8,3.8,56,12.6,3.7,2.2,1.6,10.7,3
22106,2015,1,10,8,299,10.4,10.9,,,,1020.4,3.8,55,12.6,3.4,2.1,1.5,9.1,359
22106,2015,1,10,9,294,9.6,12.2,,,,1021,3,59,12.6,3.5,2.3,1.7,9.1,16
22106,2015,1,10,10,302,9.7,10.7,,,,1022.1,2.9,51,12.4,3,1.8,1.3,8,350
22106,2015,1,10,11,293,7.3,11.1,,,,1022,3.4,48,12.3,3,1.9,1.4,10.7,2
22106,2015,1,10,12,300,11.1,11.5,,,,1020.7,4.5,49,12.4,2.7,1.8,1.3,9.1,360
22106,2015,1,10,13,296,10.1,12.5,,,,1019.7,5,43,12.3,2.4,1.5,1.1,10.7,350
22106,2015,1,10,14,289,9.9,11.2,,,,1019.6,5.4,40,12.4,2.4,1.7,1.2,8,354
22106,2015,1,10,15,291,9.4,10.4,,,,1019.8,6.4,36,12.5,2.5,1.5,1.1,8,12
22106,2015,1,10,16,293,8.8,10.4,,,,1019.7,6.6,37,12.5,2.5,1.8,1.3,8,349
22106,2015,1,10,17,287,7.2,9.1,,,,1019.8,7,31,12.5,2.6,1.9,1.3,10.7,355
22106,2015,1,10,18,279,8.1,8.9,,,,1020.5,7.3,38,12.6,2.7,1.8,1.3,7.1,355
22106,2015,1,10,19,289,7.6,8.3,,,,1021.2,7,31,12.6,2.6,1.8,1.3,10.7,1
22106,2015,1,10,20,291,10.1,11.4,,,,1021,6.7,38,12.7,2.7,1.5,1.1,6.4,349
22106,2015,1,10,21,286,6.7,8.9,,,,1020.8,6.3,42,12.7,2.5,1.6,1.1,8,6
22106,2015,1,10,22,290,9.3,12.8,,,,1020.7,6.2,48,12.7,2.2,1.4,1,8,2
22106,2015,1,10,23,287,8.3,11.4,,,,1020.6,5.7,47,12.7,2.1,1.4,1,8,3
22106,2015,1,11,0,285,7,8.4,,,,1020.9,5.4,48,12.7,1.9,1.3,0.9,8,357
22106,2015,1,11,1,281,7.3,8.5,,,,1020.5,5.2,55,12.7,2.2,1.4,1,10.7,14
22106,2015,1,11,2,273,8.7,9.1,,,,1020.1,5.1,52,12.6,2.6,1.5,1,7.1,1
22106,2015,1,11,3,264,4.5,6.5,,,,1020.2,5,53,12.6,1.5,1.1,0.8,9.1,11
22106,2015,1,11,4,292,5.3,7.1,,,,1019.7,4.8,54,12.5,1.8,1.1,0.8,9.1,15
22106,2015,1,11,5,262,5.2,6.2,,,,1019.4,4.6,52,12.5,1.7,1.2,0.9,9.1,8
22106,2015,1,11,6,262,4.7,5.7,,,,1019,4.9,53,12.5,1.8,1.1,0.8,9.1,4
22106,2015,1,11,7,246,6.1,8,,,,1018.5,5.1,57,12.5,2.3,1.2,0.8,9.1,3
22106,2015,1,11,8,240,10.4,10.7,,,,1018.1,5.7,52,12.5,2,1.2,0.9,7.1,3
22106,2015,1,11,9,273,11.7,12,,,,1017.7,6.1,62,12.5,2.3,1.2,0.8,7.1,0
22106,2015,1,11,10,284,12.9,13.3,,,,1018.4,6.1,63,12.6,2.1,1.4,1,7.1,349
22106,2015,1,11,11,291,11.8,12.1,,,,1018.5,6.7,61,12.8,2.6,1.5,1,3.6,195
22106,2015,1,11,12,305,8.2,10.4,,,,1018.3,6.8,58,12.9,2.1,1.4,1,7.1,358
22106,2015,1,11,13,305,10.6,14.3,,,,1017.3,7.1,49,12.8,2.5,1.5,1.1,7.1,343
22106,2015,1,11,14,318,11.4,11.8,,,,1017.3,7.1,50,12.5,2.4,1.5,1,4.6,251
22106,2015,1,11,15,312,10.6,11.8,,,,1018.2,6.7,39,12.5,2.1,1.4,1,4.6,235
22106,2015,1,11,16,316,7.2,8.3,,,,1019.7,6.5,37,12.5,2.1,1.3,0.9,4.3,268
22106,2015,1,11,17,316,7.1,9.8,,,,1020.3,7.1,40,12.5,4.8,3,2.1,8,353
22106,2015,1,11,18,359,6.8,8.1,,,,1021.7,4.6,77,12.5,3.8,2.5,1.8,8,351
22106,2015,1,11,19,356,7.5,10.3,,,,1022.1,5.3,74,12.6,4.1,2.7,1.9,8,344
22106,2015,1,11,20,308,9.8,11.1,,,,1022.4,5.7,41,12.7,3,2,1.4,5.8,333
22106,2015,1,11,21,311,9.8,12.2,,,,1023,5.1,47,12.8,3.9,2.4,1.7,8,339
22106,2015,1,11,22,311,9.3,11.6,,,,1023.3,4.7,51,12.9,4.4,2.7,1.9,8,341
22106,2015,1,11,23,309,11.4,12.3,,,,1024.2,4,52,13.1,3.6,2.1,1.5,8,344
22106,2015,1,12,0,325,8.5,11.8,,,,1024.3,4.1,58,13.2,3.4,2.3,1.6,8,344
22106,2015,1,12,1,317,11,11.3,,,,1024.7,3.3,56,13.1,3.2,2,1.4,8,334
22106,2015,1,12,2,323,9.3,9.7,,,,1026.2,3.2,54,13,3.1,2,1.4,7.1,346
22106,2015,1,12,3,339,9.7,10.1,,,,1027.2,3.6,49,12.9,4,2.2,1.6,8,346
22106,2015,1,12,4,344,11.8,12.6,,,,1027.2,3.3,50,12.7,3.5,2.1,1.5,8,349
22106,2015,1,12,5,341,9.4,10,,,,1028,3.6,60,12.6,4.3,2.5,1.8,8,346
22106,2015,1,12,6,344,9.8,10.3,,,,1028.7,3.3,60,12.6,4.5,2.9,2,8,338
22106,2015,1,12,7,353,8.6,10.5,,,,1029.6,3.7,64,12.6,4.7,3.4,2.4,8,346
22106,2015,1,12,8,354,10.1,10.5,,,,1030,4.1,66,12.5,4.6,3.1,2.2,8,350
22106,2015,1,12,9,3,13.2,13.7,,,,1030.8,4.5,66,12.6,4.5,3.2,2.3,8,341
22106,2015,1,12,10,4,11.5,13.1,,,,1031.6,4.7,65,12.8,5.3,2.6,1.8,9.1,350
22106,2015,1,12,11,5,9.1,9.6,,,,1033.2,4.4,68,13.1,4.4,3.1,2.2,8,346
22106,2015,1,12,12,12,6.9,9.6,,,,1032.8,4.7,70,13.3,4.6,2.7,1.9,8,346
22106,2015,1,12,13,14,7.9,11.3,,,,1032.3,5.3,72,13.4,4.9,2.9,2,9.1,348
22106,2015,1,12,14,18,9.6,11,,,,1032.4,5.4,66,13.4,4.6,3.1,2.2,8,355
22106,2015,1,12,15,2,8.1,8.4,,,,1032.9,5.8,67,13.4,5.2,3.2,2.3,8,358
22106,2015,1,12,16,16,5.6,9.1,,,,1033.3,5.8,65,13.3,5.1,2.8,2,9.1,7
22106,2015,1,12,17,358,7.2,8.9,,,,1033.8,5.2,66,13.3,5.2,2.7,1.9,9.1,354
22106,2015,1,12,18,17,6,6.6,,,,1033.6,5.8,56,13.3,4.2,2.7,1.9,8,5
22106,2015,1,12,19,34,4.7,5.6,,,,1034,6,50,13.4,3.9,2.7,1.9,10.7,5
22106,2015,1,12,20,67,5.5,6.1,,,,1034,5.8,50,13.5,3.6,2.6,1.8,9.1,1
22106,2015,1,12,21,61,4.2,5.2,,,,1033.9,6,54,13.4,3.6,2.3,1.6,9.1,355
22106,2015,1,12,22,79,3.9,4.7,,,,1034.4,5.9,53,13.4,4.3,2.7,1.9,9.1,9
22106,2015,1,12,23,50,1.8,2.7,,,,1035,5.9,51,13.6,3.5,2.5,1.7,9.1,359
22106,2015,1,13,0,338,2,3.3,,,,1034.6,6.2,51,13.7,4.4,2.2,1.6,9.1,1
22106,2015,1,13,1,346,4.8,5,,,,1033.9,6.2,60,13.7,4.2,2.5,1.8,9.1,360
22106,2015,1,13,2,346,4.3,5,,,,1034,6.3,60,13.8,4,2.3,1.6,8,349
22106,2015,1,13,3,317,5.7,6.2,,,,1034.7,6.1,62,13.8,4.6,2.3,1.6,9.1,349
22106,2015,1,13,4,313,3.4,4.9,,,,1035.1,5.8,62,13.8,3.9,2.3,1.7,8,351
22106,2015,1,13,5,279,4.3,5.4,,,,1034.7,5.9,59,13.8,3.4,2.5,1.7,9.1,345
22106,2015,1,13,6,283,3.5,5.2,,,,1034.2,5.8,59,13.8,3.5,2.5,1.7,8,354
22106,2015,1,13,7,255,2.2,4.3,,,,1034.7,6,61,13.8,2.9,2,1.4,8,348
22106,2015,1,13,8,249,3.6,5.8,,,,1034.5,6.2,61,13.8,3.5,2.4,1.7,9.1,5
22106,2015,1,13,9,258,7.4,9.9,,,,1034.9,6.5,56,13.8,3.1,1.9,1.3,8,350
22106,2015,1,13,10,248,6.3,7.6,,,,1035.2,6.4,57,13.9,2.9,1.8,1.3,8,356
22106,2015,1,13,11,246,5.3,6,,,,1035.2,6.2,55,13.9,2.5,1.7,1.2,9.1,3
22106,2015,1,13,12,240,7.7,8.9,,,,1034.6,6.8,50,13.9,2.6,1.8,1.3,8,0
22106,2015,1,13,13,236,6,6.7,,,,1033.5,6.9,48,13.8,2.5,1.5,1.1,8,4
22106,2015,1,13,14,227,6.7,7.4,,,,1032.2,7.2,46,13.7,2.6,1.6,1.1,10.7,11
22106,2015,1,13,15,217,4.8,4.9,,,,1031.8,7.5,42,13.6,2.1,1.2,0.9,9.1,17
